brand,store,category,item_name_ko,item_name_en,item_desc_ko,price_krw,options_json,source_url,captured_at,note
우지커피,홍대동교점,주스 티,레몬차,,피로 회복에 좋은 레몬 과육이 듬뿍 들어간 새콤하고 달콤한 맛의 레몬차,3300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F828a0f53-a70d-4c69-8e00-21ae7b19fe88%2F13%2F240731-230105-057130.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,주스 티,히비스커스,,클레오파트라가 차 또는 약으로 복용하던 다이어트에 좋은 향긋하고 새콤한 허브티,2800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F828a0f53-a70d-4c69-8e00-21ae7b19fe88%2F14%2F240731-224656-121565.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,주스 티,캐모마일,,마음을 진정시켜주는 특유의 꽃향을 느낄 수 있는 티,2800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F828a0f53-a70d-4c69-8e00-21ae7b19fe88%2F15%2F240731-225100-567244.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,주스 티,페퍼민트,,집중력 향상에 좋은 멘톨향의 강한 청량감과 상쾌한 향을 즐길 수 있는 티,2800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F828a0f53-a70d-4c69-8e00-21ae7b19fe88%2F16%2F240731-224437-778577.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,주스 티,얼그레이,,은은하게 입안에 퍼지는 향긋한 베르가못향을 즐길 수 있는 티,2800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F828a0f53-a70d-4c69-8e00-21ae7b19fe88%2F17%2F240731-225424-395950.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,카페오레 아이스크림,,달콤하고 진한 카페오레의 맛과 향이 가득한 고급스러운 커피 아이스크림,2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F0%2F240731-225042-167090.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,돼지바 아이스크림,,누구나 좋아하는 그맛! 두가지 맛의 쿠키크런치와 새콤달콤한 딸기가 어우러진 돼지바 아이스크림,3000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F999%2F240618-043514-324242.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,리얼말차 아이스크림,,진하고 쌉쌀한 말차와 바닐라 아이스크림의 풍미를 즐길 수 있는 리얼말차 아이스크림,3000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F2%2F240731-230131-336157.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,초코팡 아이스크림,,"진한 초코와 바삭한 식감의 마시멜로우, 초코칩이 더해져 초코의 달콤함을 풍성하게 즐길 수 있는 아이스크림",3000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F999%2F240618-043639-395650.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,츄러스아이스크림,,*조리시간 5분* 바닐라 맛이 살아있는 우지커피만의 소프트 아이스크림과 바삭한 츄러스의 만남!,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F4%2F240731-224923-969993.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,아포가토 (ICE),,부드러운 소프트 아이스크림과진한 에스프레소 샷의 깊은 풍미를 함께 즐기는 클래식 아포카토,2000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F20ce9109-e6a6-48d5-91f4-0656049f2f51%2F999%2F230228-051535.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,율무 아이스크림,,단짠단짠 고소한 율무크림과 우지커피만의 소프트 아이스크림의 만남!,2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F6%2F240731-224715-920003.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,딸기 아이스크림,,달콤한 스트로베리 소스와 함께 씹히는 식감이 좋은 딸기 소프트 아이스크림,2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F7%2F240731-225954-379503.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,오레오 아이스크림,,진한 초콜릿이 듬뿍~ 오레오가 바삭하게 씹히는 식감이 좋은 오레오 소프트 아이스크림,2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F8%2F240731-225830-707171.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,블루베리 아이스크림,,달콤한 블루베리 과육이 톡톡 씹히는 식감이 좋은 블루베리 소프트 아이스크림,3000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F9%2F240731-225228-327317.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,아이스크림,소프트 아이스크림,,비유지방 아이스크림으로 바닐라의 맛과 부드러움은 그대로 유지하되 칼로리가 낮은 우지커피만의 소프트 아이스크림,1500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F402b4781-3944-478a-90fb-0d8536cbb0f0%2F10%2F240731-225312-930250.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,애플 시나몬 페스츄리 롤,,,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250826-225304-423117.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,클래식 프렌치 토스트,,,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250826-225316-434709.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,에그듬뿍모닝빵(1ea),,"쫀득한 브리오슈번 안에 부드러운 계란에 포슬포슬한 감자, 고소한 마요네즈, 감칠맛 가득한 마카로니까지 더해 우지커피만의 레시피로 완성한 에그마요 샐러드가 듬뿍! 한 입 가득 고소함과 부드러움이 폭발하는 샌드위치",2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-232816-343754.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,에그듬뿍모닝빵(2ea),,"쫀득한 브리오슈번 안에 부드러운 계란에 포슬포슬한 감자, 고소한 마요네즈, 감칠맛 가득한 마카로니까지 더해 우지커피만의 레시피로 완성한 에그마요 샐러드가 듬뿍! 한 입 가득 고소함과 부드러움이 폭발하는 샌드위치",4800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-232844-396610.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,쫀떡소떡피자(직화불고기),,"쫀득한 떡과 탱글탱글한 소시지가 환상의 조화를 이루는 소떡소떡 위에 고소한 치즈와 불맛 가득한 불고기, 옥수수까지 듬뿍 올려 완성한 소떡소떡 피자! 건강한 한 끼 식사로 딱인 식사대용 간식",3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-232921-189676.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,쫀떡소떡피자(치즈페퍼로니),,"쫀득한 떡과 탱글탱글한 소시지가 환상의 조화를 이루는 소떡소떡 위에 고소한 치즈와 짭짤한 페퍼로니, 옥수수까지 듬뿍 올려 완성한 소떡소떡 피자! 건강한 한 끼 식사로 딱인 식사대용 간식",3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-232937-118059.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,한끼든든 에그듬뿍모닝빵 싱글세트_커피,,"쫀득한 브리오슈번 안에 부드러운 계란에 포슬포슬한 감자, 고소한 마요네즈, 감칠맛 가득한 마카로니까지 더해 우지커피만의 레시피로 완성한 에그마요 샐러드가 듬뿍! 한 입 가득 고소함과 부드러움이 폭발하는 샌드위치",3800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-233425-388082.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,한끼든든 에그듬뿍모닝빵 싱글세트_음료,,"쫀득한 브리오슈번 안에 부드러운 계란에 포슬포슬한 감자, 고소한 마요네즈, 감칠맛 가득한 마카로니까지 더해 우지커피만의 레시피로 완성한 에그마요 샐러드가 듬뿍! 한 입 가득 고소함과 부드러움이 폭발하는 샌드위치",5000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-233618-054714.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,한끼든든 에그듬뿍모닝빵 더블세트_커피,,"쫀득한 브리오슈번 안에 부드러운 계란에 포슬포슬한 감자, 고소한 마요네즈, 감칠맛 가득한 마카로니까지 더해 우지커피만의 레시피로 완성한 에그마요 샐러드가 듬뿍! 한 입 가득 고소함과 부드러움이 폭발하는 샌드위치",6100,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-233454-381760.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,한끼든든 에그듬뿍모닝빵 더블세트_음료,,"쫀득한 브리오슈번 안에 부드러운 계란에 포슬포슬한 감자, 고소한 마요네즈, 감칠맛 가득한 마카로니까지 더해 우지커피만의 레시피로 완성한 에그마요 샐러드가 듬뿍! 한 입 가득 고소함과 부드러움이 폭발하는 샌드위치",7300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-233645-706750.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,한끼든든 쫀떡소떡피자 세트_커피,,"말랑말랑 쫀득한 떡과 탱글탱글한 소시지가 환상의 조화를 이루는 소떡소떡 위에 고소한 치즈와 불맛 가득한 불고기, 옥수수까지 듬뿍 올려 완성한 소떡소떡 피자! 건강한 한 끼 식사로 딱인 식사대용 간식",4800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-233810-234595.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,한끼든든 쫀떡소떡피자 세트_음료,,"말랑말랑 쫀득한 떡과 탱글탱글한 소시지가 환상의 조화를 이루는 소떡소떡 위에 고소한 치즈와 불맛 가득한 불고기, 옥수수까지 듬뿍 올려 완성한 소떡소떡 피자! 건강한 한 끼 식사로 딱인 식사대용 간식",6000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F250805-233850-104740.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,슈프림 오트밀 크랜베리 쿠키,,,1800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F8df32054-8948-4f6e-b01f-0263f10b1ce6%2F999%2F250716-001252-881033.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,슈프림 피스타치오 아몬드 쿠키,,,1800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F8df32054-8948-4f6e-b01f-0263f10b1ce6%2F999%2F250716-001304-149338.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,소금빵,,,3200,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F241219-000010-850202.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,미니츄러스핫도그,,,3300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F241218-235934-347830.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,바삭츄러스호두과자,,겹겹이 바삭함이 살아있는 페스트리 호두과자에 시나몬슈가를 묻혀 달콤함까지 더한 우지커피만의 호두과자,2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F240910-232543-090045.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,포켓토스트(에그햄치즈),,"계란후라이, 햄, 치즈의 단짠 조합! 브리오슈 식빵의 풍미와 바삭함까지 더해져 한끼 식사로 제격인 포켓토스트",3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F8df32054-8948-4f6e-b01f-0263f10b1ce6%2F999%2F231220-225417-834305.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,츄러스,,*조리시간 5분* 달콤하고 향긋한 시나몬슈가를 듬뿍 묻혀 겉은 바삭하고 속은 촉촉하게 구워낸 츄러스,2000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F2cd7d1b9-fa91-45de-bb2c-4d0fab89d363%2F999%2F230614-022511.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,츄러스아이스크림,,*조리시간 5분* 바닐라 맛이 살아있는 우지커피만의 소프트 아이스크림과 바삭한 츄러스의 만남!,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F2cd7d1b9-fa91-45de-bb2c-4d0fab89d363%2F999%2F230614-022421.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,프렌치치즈케이크,,폭신하고 사르르 녹는 식감에 진한 치즈맛까지 모두 갖춘 치즈케이크,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F241015-231022-466534.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,벨지움초코무스케이크,,촉촉한 초콜릿 시트 사이 초코무스가 도톰하게 레이어드하여 달콤함을 가득 담은 케이크,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F241015-231119-779420.image&w=256&q=75,2025-10-16,
우지커피,홍대동교점,베이커리,이탈리안티라미수케이크,,커피를 촉촉하게 머금은 케이크 시트에 부드러운 치즈무스가 레이어드된 고급스러운 풍미가 가득한 티라미수 케이크,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F3755549c-3043-4487-bda9-d01f77a0b7f7%2Fmenu%2F391c4c1b-a95a-4634-b46a-45b5837e79f4%2F999%2F241015-231213-425195.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,제주말차라떼,,식약처 당류 저감 지원 사업으로 당류는 낮추고 달콤함은 그대로! 제주산 말차와 부드러운 우유가 어우러진 말차라떼,3700,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250924-235518-654503.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,제주말차프라페,,식약처 당류 저감 지원 사업으로 당류는 낮추고 달콤함은 그대로! 제주산 말차의 진한 풍미를 담은 부드럽고 달콤한 말차프라페,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250924-235556-717909.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,오트말차라떼(14온즈),,고소한 오트우유에 은은한 말차의 풍미로 부드럽고 건강하게 하루를 충전할 수 있는 힐링라떼,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250924-235628-081944.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,말차클라우디스무디(14온즈),,깔끔한 말차 스무디에 달콤한 크림을 얹어 진~하고 부드럽게 즐기는 스무디,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250924-235654-284461.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,순우유케이크,,"매일우유와 매일생크림으로 만들어 더 맛있다! 신선한 우유, 입 안 가득 퍼지는 부드러운 카스텔라로 만든 순우유케이크",4500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250803-225619-287379.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,딥초코케이크,,"매일우유의 매일생크림으로 만들어 더 맛있다! 카카오크림, 초코드리즐이 진하게 녹아드는 딥초코케이크",4500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250803-225631-178510.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,치킨스리라차 샌드위치 (COLD),,"속과 건강 모두 꽉 채웠다! 매콤한 스리라차 마요와 촉촉한 탉가슴살, 로메인, 토마토, 양파를 넣어 담백하고 든든한 통밀 샌드위치",5900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250803-225135-123459.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,햄라페 샌드위치 (COLD),,"퐁신한 탕중 베이글 사이 햄과 반숙계란, 상큼한 당근라페로 어우러진 꽉~찬 한 끼! 담백하고 든든한 건강 샌드위치",5900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250803-225151-849912.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,치킨라페 샌드위치 (COLD),,"퐁신한 탕종 플레인 베이글에 촉촉한 닭가슴살, 상큼한 당근라페, 로메인, 토마토, 양파로 어우러진 클린한 한 끼! 담백하고 든든한 건강 샌드위치",6500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250803-225208-429126.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,치킨라페 컵샐러드,,"로메인, 토마토, 닭가슴살, 당근라페를 한컵에 꽉 채웠다! 가볍게 알차게 들기는 한 컵 샐러드",2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250803-225222-385589.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,치킨나초 컵샐러드,,"로메인, 글루텐프리 나초, 닭가슴살, 양파를 한컵에 꽉 채웠다! 가볍게 알차게 즐기는 한 컵 샐러드",2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250803-225301-626724.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,애사비에이드,,"시큼한 애사비는 가라! 영국산 유기농 사과초모 1330mg로 더 건강하게! 당류도 0g, 칼로리도 0kcal! 맛있게 매일 즐기는 애사비 에이드!",4000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250702-230452-256492.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,애샷추,,"애플티의 향긋함에 에스프레소의 진한 한 스푼. 입안 가득, 자꾸 생각나는 카페게이트 시즌 한정 아메리카노",3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250702-230520-381981.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,애플에이드,,달콤한 사과와 산뜻한 애사비가 만나 시원하고 상큼하게 즐길 수 있는 에이드,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250702-230629-153605.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,애플밀크버블라떼,,"달콤한 사과와 부드러운 밀크트, 쫀득한 버블이 조화를 이루어 누구나 부담 없이 즐길 수 있는 버블라떼",3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250702-230655-022549.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,애플시나몬요거스무디,,"새콤한 사과, 상큼한 요거트, 달콤한 카라멜, 시나몬이 어우러진 시원한 프라페",4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250702-230716-099208.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,ABC주스,,"국내산 사과,비트,당근을 그대로 넣어 ABC를 자극없이 건강하게 마시는 과채주스",3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250611-225007-840386.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,사당주스,,국내산 사과와 당근을 그대로 넣어 사과와 당근을 자극없이 건강하게 마시는 과채주스,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250611-225023-880940.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,적포도주스,,국내산 포도를 그대로 넣어 포도 본연의 깊은 맛을 자극없이 건강하게 마시는 과채주스,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250611-225048-074494.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,팥빙수,,"진~한 우유얼음 위에 고소한 콩고물, 쫀득한 떡, 달콤한 통단팥이 가득 오리지널 빙수",4400,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250513-003042-222254.image&w=256&q=75,2025-10-16,
